"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Sunlight (KJ/m²)
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1993"	"1993"	"Oct"	"10"	12720.82
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1993"	"1993"	"Nov"	"11"	8871.90
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1993"	"1993"	"Dec"	"12"	7694.76
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1994"	"1994"	"Jan"	"1"	8064.73
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1994"	"1994"	"Feb"	"2"	11380.41
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1994"	"1994"	"Mar"	"3"	14976.22
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1994"	"1994"	"Apr"	"4"	19333.02
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1994"	"1994"	"May"	"5"	24244.43
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1994"	"1994"	"Jun"	"6"	27317.99
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1994"	"1994"	"Jul"	"7"	26221.29
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1994"	"1994"	"Aug"	"8"	23116.38
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1994"	"1994"	"Sep"	"9"	18205.68
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1994"	"1994"	"Oct"	"10"	13154.76
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1994"	"1994"	"Nov"	"11"	8768.85
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1994"	"1994"	"Dec"	"12"	7303.00
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1995"	"1995"	"Jan"	"1"	8366.16
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1995"	"1995"	"Feb"	"2"	11223.65
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1995"	"1995"	"Mar"	"3"	14809.66
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1995"	"1995"	"Apr"	"4"	18162.01
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1995"	"1995"	"May"	"5"	19203.78
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1995"	"1995"	"Jun"	"6"	26291.78
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1995"	"1995"	"Jul"	"7"	26075.66
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1995"	"1995"	"Aug"	"8"	23729.56
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1995"	"1995"	"Sep"	"9"	16395.93
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1995"	"1995"	"Oct"	"10"	14038.38
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1995"	"1995"	"Nov"	"11"	8633.82
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1995"	"1995"	"Dec"	"12"	7682.99
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1996"	"1996"	"Jan"	"1"	8118.42
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1996"	"1996"	"Feb"	"2"	12008.90
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1996"	"1996"	"Mar"	"3"	14589.84
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1996"	"1996"	"Apr"	"4"	20862.38
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1996"	"1996"	"May"	"5"	21630.49
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1996"	"1996"	"Jun"	"6"	27404.45
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1996"	"1996"	"Jul"	"7"	25113.45
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1996"	"1996"	"Aug"	"8"	23069.06
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1996"	"1996"	"Sep"	"9"	17247.84
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1996"	"1996"	"Oct"	"10"	13559.86
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1996"	"1996"	"Nov"	"11"	8929.65
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1996"	"1996"	"Dec"	"12"	7573.17
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1997"	"1997"	"Jan"	"1"	8290.61
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1997"	"1997"	"Feb"	"2"	11191.72
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1997"	"1997"	"Mar"	"3"	15954.31
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1997"	"1997"	"Apr"	"4"	18846.22
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1997"	"1997"	"May"	"5"	21493.00
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1997"	"1997"	"Jun"	"6"	26944.46
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1997"	"1997"	"Jul"	"7"	25592.49
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1997"	"1997"	"Aug"	"8"	22298.14
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1997"	"1997"	"Sep"	"9"	16980.95
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1997"	"1997"	"Oct"	"10"	13426.34
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1997"	"1997"	"Nov"	"11"	8748.40
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1997"	"1997"	"Dec"	"12"	7274.03
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1998"	"1998"	"Jan"	"1"	8446.79
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1998"	"1998"	"Feb"	"2"	10460.93
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1998"	"1998"	"Mar"	"3"	14305.92
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1998"	"1998"	"Apr"	"4"	20668.54
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1998"	"1998"	"May"	"5"	23638.13
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1998"	"1998"	"Jun"	"6"	26396.15
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1998"	"1998"	"Jul"	"7"	24778.12
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1998"	"1998"	"Aug"	"8"	23188.37
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1998"	"1998"	"Sep"	"9"	18376.46
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1998"	"1998"	"Oct"	"10"	12126.63
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1998"	"1998"	"Nov"	"11"	8080.06
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1998"	"1998"	"Dec"	"12"	7695.17
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1999"	"1999"	"Jan"	"1"	7976.62
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1999"	"1999"	"Feb"	"2"	11385.31
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1999"	"1999"	"Mar"	"3"	15613.27
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1999"	"1999"	"Apr"	"4"	18106.49
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1999"	"1999"	"May"	"5"	23014.67
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1999"	"1999"	"Jun"	"6"	27023.52
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1999"	"1999"	"Jul"	"7"	25780.23
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1999"	"1999"	"Aug"	"8"	22113.07
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1999"	"1999"	"Sep"	"9"	17369.23
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1999"	"1999"	"Oct"	"10"	14206.80
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1999"	"1999"	"Nov"	"11"	9747.80
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"1999"	"1999"	"Dec"	"12"	7519.63
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2000"	"2000"	"Jan"	"1"	7775.82
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2000"	"2000"	"Feb"	"2"	11558.77
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2000"	"2000"	"Mar"	"3"	14083.92
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2000"	"2000"	"Apr"	"4"	20818.96
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2000"	"2000"	"May"	"5"	23464.71
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2000"	"2000"	"Jun"	"6"	26694.15
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2000"	"2000"	"Jul"	"7"	25455.37
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2000"	"2000"	"Aug"	"8"	23796.44
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2000"	"2000"	"Sep"	"9"	17667.66
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2000"	"2000"	"Oct"	"10"	12975.59
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2000"	"2000"	"Nov"	"11"	8792.55
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2000"	"2000"	"Dec"	"12"	7554.36
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2001"	"2001"	"Jan"	"1"	8383.02
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2001"	"2001"	"Feb"	"2"	11300.45
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2001"	"2001"	"Mar"	"3"	14223.22
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2001"	"2001"	"Apr"	"4"	21144.12
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2001"	"2001"	"May"	"5"	21722.51
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2001"	"2001"	"Jun"	"6"	27678.15
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2001"	"2001"	"Jul"	"7"	25835.68
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2001"	"2001"	"Aug"	"8"	23732.03
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2001"	"2001"	"Sep"	"9"	17722.34
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2001"	"2001"	"Oct"	"10"	13585.85
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2001"	"2001"	"Nov"	"11"	8997.09
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2001"	"2001"	"Dec"	"12"	7743.45
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2002"	"2002"	"Jan"	"1"	8539.51
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2002"	"2002"	"Feb"	"2"	11257.83
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2002"	"2002"	"Mar"	"3"	14856.55
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2002"	"2002"	"Apr"	"4"	20861.39
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2002"	"2002"	"May"	"5"	22926.39
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2002"	"2002"	"Jun"	"6"	27763.45
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2002"	"2002"	"Jul"	"7"	26625.09
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2002"	"2002"	"Aug"	"8"	23179.04
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2002"	"2002"	"Sep"	"9"	17605.45
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2002"	"2002"	"Oct"	"10"	12178.43
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2002"	"2002"	"Nov"	"11"	8903.66
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2002"	"2002"	"Dec"	"12"	7785.73
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2003"	"2003"	"Jan"	"1"	7909.59
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2003"	"2003"	"Feb"	"2"	10827.95
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2003"	"2003"	"Mar"	"3"	14043.68
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2003"	"2003"	"Apr"	"4"	20507.52
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2003"	"2003"	"May"	"5"	23070.17
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2003"	"2003"	"Jun"	"6"	26503.43
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2003"	"2003"	"Jul"	"7"	26731.05
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2003"	"2003"	"Aug"	"8"	23409.46
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2003"	"2003"	"Sep"	"9"	18511.17
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2003"	"2003"	"Oct"	"10"	13764.57
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2003"	"2003"	"Nov"	"11"	9168.19
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2003"	"2003"	"Dec"	"12"	7799.01
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2004"	"2004"	"Jan"	"1"	8115.66
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2004"	"2004"	"Feb"	"2"	11205.45
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2004"	"2004"	"Mar"	"3"	15575.65
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2004"	"2004"	"Apr"	"4"	19404.31
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2004"	"2004"	"May"	"5"	22869.20
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2004"	"2004"	"Jun"	"6"	26149.02
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2004"	"2004"	"Jul"	"7"	24864.06
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2004"	"2004"	"Aug"	"8"	23433.37
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2004"	"2004"	"Sep"	"9"	17590.97
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2004"	"2004"	"Oct"	"10"	13038.71
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2004"	"2004"	"Nov"	"11"	8011.76
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2004"	"2004"	"Dec"	"12"	7587.40
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2005"	"2005"	"Jan"	"1"	8013.50
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2005"	"2005"	"Feb"	"2"	11267.95
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2005"	"2005"	"Mar"	"3"	13572.97
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2005"	"2005"	"Apr"	"4"	19797.87
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2005"	"2005"	"May"	"5"	22417.13
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2005"	"2005"	"Jun"	"6"	27210.83
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2005"	"2005"	"Jul"	"7"	26294.27
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2005"	"2005"	"Aug"	"8"	23088.71
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2005"	"2005"	"Sep"	"9"	18712.78
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2005"	"2005"	"Oct"	"10"	13483.68
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2005"	"2005"	"Nov"	"11"	9180.23
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2005"	"2005"	"Dec"	"12"	7466.24
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2006"	"2006"	"Jan"	"1"	8365.43
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2006"	"2006"	"Feb"	"2"	11537.68
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2006"	"2006"	"Mar"	"3"	15435.88
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2006"	"2006"	"Apr"	"4"	20997.28
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2006"	"2006"	"May"	"5"	23765.50
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2006"	"2006"	"Jun"	"6"	27732.30
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2006"	"2006"	"Jul"	"7"	25151.86
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2006"	"2006"	"Aug"	"8"	21919.70
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2006"	"2006"	"Sep"	"9"	17390.08
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2006"	"2006"	"Oct"	"10"	12524.22
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2006"	"2006"	"Nov"	"11"	9120.34
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2006"	"2006"	"Dec"	"12"	7486.85
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2007"	"2007"	"Jan"	"1"	8904.38
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2007"	"2007"	"Feb"	"2"	11026.43
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2007"	"2007"	"Mar"	"3"	15575.02
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2007"	"2007"	"Apr"	"4"	19523.10
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2007"	"2007"	"May"	"5"	23610.20
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2007"	"2007"	"Jun"	"6"	26737.35
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2007"	"2007"	"Jul"	"7"	26450.91
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2007"	"2007"	"Aug"	"8"	23938.97
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2007"	"2007"	"Sep"	"9"	18185.25
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2007"	"2007"	"Oct"	"10"	13374.65
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2007"	"2007"	"Nov"	"11"	9419.55
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2007"	"2007"	"Dec"	"12"	7447.41
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2008"	"2008"	"Jan"	"1"	8477.05
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2008"	"2008"	"Feb"	"2"	11238.59
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2008"	"2008"	"Mar"	"3"	14225.42
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2008"	"2008"	"Apr"	"4"	21045.29
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2008"	"2008"	"May"	"5"	22088.30
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2008"	"2008"	"Jun"	"6"	27086.71
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2008"	"2008"	"Jul"	"7"	26140.55
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2008"	"2008"	"Aug"	"8"	23436.42
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2008"	"2008"	"Sep"	"9"	17663.26
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2008"	"2008"	"Oct"	"10"	13584.72
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2008"	"2008"	"Nov"	"11"	8691.73
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2008"	"2008"	"Dec"	"12"	7300.08
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2009"	"2009"	"Jan"	"1"	7423.20
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2009"	"2009"	"Feb"	"2"	11316.53
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2009"	"2009"	"Mar"	"3"	15247.30
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2009"	"2009"	"Apr"	"4"	19873.72
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2009"	"2009"	"May"	"5"	20979.57
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2009"	"2009"	"Jun"	"6"	24524.39
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2009"	"2009"	"Jul"	"7"	26020.04
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2009"	"2009"	"Aug"	"8"	23462.71
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2009"	"2009"	"Sep"	"9"	17242.90
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2009"	"2009"	"Oct"	"10"	11676.82
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2009"	"2009"	"Nov"	"11"	9151.36
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2009"	"2009"	"Dec"	"12"	7429.46
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2010"	"2010"	"Jan"	"1"	8352.27
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2010"	"2010"	"Feb"	"2"	11111.97
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2010"	"2010"	"Mar"	"3"	14253.14
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2010"	"2010"	"Apr"	"4"	21080.04
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2010"	"2010"	"May"	"5"	22168.80
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2010"	"2010"	"Jun"	"6"	27138.40
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2010"	"2010"	"Jul"	"7"	26105.22
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2010"	"2010"	"Aug"	"8"	23512.32
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2010"	"2010"	"Sep"	"9"	18524.08
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2010"	"2010"	"Oct"	"10"	13659.02
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2010"	"2010"	"Nov"	"11"	9138.25
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2010"	"2010"	"Dec"	"12"	7280.08
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2011"	"2011"	"Jan"	"1"	7906.89
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2011"	"2011"	"Feb"	"2"	11453.28
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2011"	"2011"	"Mar"	"3"	13943.60
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2011"	"2011"	"Apr"	"4"	19288.32
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2011"	"2011"	"May"	"5"	22522.61
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2011"	"2011"	"Jun"	"6"	27725.16
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2011"	"2011"	"Jul"	"7"	26123.94
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2011"	"2011"	"Aug"	"8"	23964.01
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2011"	"2011"	"Sep"	"9"	17890.50
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2011"	"2011"	"Oct"	"10"	13706.98
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2011"	"2011"	"Nov"	"11"	9579.49
	"Colorado"	"08"	"Phillips County, CO"	"08095"	"2011"	"2011"	"Dec"	"12"	7521.99
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1979"	"1979"	"Jan"	"1"	8640.34
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1979"	"1979"	"Feb"	"2"	12589.41
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1979"	"1979"	"Mar"	"3"	17157.01
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1979"	"1979"	"Apr"	"4"	20735.68
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1979"	"1979"	"May"	"5"	24409.11
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1979"	"1979"	"Jun"	"6"	26207.00
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1979"	"1979"	"Jul"	"7"	23612.66
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1979"	"1979"	"Aug"	"8"	19834.63
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1979"	"1979"	"Sep"	"9"	18729.14
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1979"	"1979"	"Oct"	"10"	14248.62
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1979"	"1979"	"Nov"	"11"	9686.90
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1979"	"1979"	"Dec"	"12"	8442.26
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1980"	"1980"	"Jan"	"1"	8554.26
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1980"	"1980"	"Feb"	"2"	12254.93
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1980"	"1980"	"Mar"	"3"	16761.76
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1980"	"1980"	"Apr"	"4"	20985.45
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1980"	"1980"	"May"	"5"	23370.85
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1980"	"1980"	"Jun"	"6"	27367.66
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1980"	"1980"	"Jul"	"7"	23476.36
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1980"	"1980"	"Aug"	"8"	19767.95
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1980"	"1980"	"Sep"	"9"	18373.84
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1980"	"1980"	"Oct"	"10"	14041.58
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1980"	"1980"	"Nov"	"11"	10190.04
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1980"	"1980"	"Dec"	"12"	8202.84
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1981"	"1981"	"Jan"	"1"	9155.93
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1981"	"1981"	"Feb"	"2"	12594.82
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1981"	"1981"	"Mar"	"3"	15218.15
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1981"	"1981"	"Apr"	"4"	21130.06
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1981"	"1981"	"May"	"5"	23579.56
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1981"	"1981"	"Jun"	"6"	26503.49
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1981"	"1981"	"Jul"	"7"	22385.55
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1981"	"1981"	"Aug"	"8"	19429.07
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1981"	"1981"	"Sep"	"9"	17840.98
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1981"	"1981"	"Oct"	"10"	12660.31
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1981"	"1981"	"Nov"	"11"	9671.19
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1981"	"1981"	"Dec"	"12"	7535.46
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1982"	"1982"	"Jan"	"1"	8761.40
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1982"	"1982"	"Feb"	"2"	12847.47
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1982"	"1982"	"Mar"	"3"	15786.39
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1982"	"1982"	"Apr"	"4"	19783.06
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1982"	"1982"	"May"	"5"	23648.27
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1982"	"1982"	"Jun"	"6"	26418.15
	"Colorado"	"08"	"Pitkin County, CO"	"08097"	"1982"	"1982"	"Jul"	"7"	23194.05
