X,Y,Heading,Distance,Elevatio,Time,Width,DelStatus,Relative,AirTempe,WindSpee,SoilTemp,WindDire,SkyCondi,SoilMois,FuelRate,Product0,Record01,HarvestM,YieldMas,YieldWet,DryYield,LoadNumber,LoadName,LoadDest,Operator,Machine,Implement1,Client,Farm,Field,Task,OperType,ProcYear
-70785.8512990556,666684.207966509,270.4253,3.9288,1471.3725,10/12/2015 4:02:23 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,9.2064,DKC 53-56,On,18.1700,22.4876,22.5312,222.6139,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70787.0426396028,666684.244881143,270.4653,3.9288,1471.4578,10/12/2015 4:02:24 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.6913,DKC 53-56,On,18.5800,22.0465,22.2005,218.2475,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70788.2315673604,666684.237790216,270.2953,3.9288,1471.5759,10/12/2015 4:02:25 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.1987,DKC 53-56,On,18.1200,22.4353,22.4651,222.0960,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70789.4026099201,666684.274294266,270.4953,3.8632,1471.7596,10/12/2015 4:02:26 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.2911,DKC 53-56,On,18.0700,23.2200,23.2367,233.7683,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70790.5783265433,666684.267081537,270.0553,3.8960,1471.7859,10/12/2015 4:02:27 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,9.0875,DKC 53-56,On,18.5000,22.3312,22.4651,222.9265,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70791.7844084548,666684.243181547,269.7453,3.9944,1471.9105,10/12/2015 4:02:28 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.7667,DKC 53-56,On,18.1200,22.6775,22.7076,220.8064,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70792.9765916517,666684.267378727,269.7453,3.9288,1472.0057,10/12/2015 4:02:29 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.6175,DKC 53-56,On,18.1200,23.2279,23.2588,229.9424,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70794.1503751094,666684.294978205,270.6753,3.8632,1472.1205,10/12/2015 4:02:30 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,9.1932,DKC 53-56,On,18.3600,19.9767,20.0621,201.1159,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70795.3247957811,666684.32336518,269.8953,3.8960,1472.2321,10/12/2015 4:02:31 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.4799,DKC 53-56,On,17.8500,20.7863,20.7455,207.5043,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70796.4895392083,666684.300534885,270.0653,3.8304,1472.4486,10/12/2015 4:02:32 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.1591,DKC 53-56,On,18.1200,22.3252,22.3549,226.6841,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70797.6533636841,666684.324805432,270.3553,3.8632,1472.5995,10/12/2015 4:02:33 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.8101,DKC 53-56,On,18.1200,19.7712,19.7975,199.0473,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70798.8090334092,666684.342302763,269.2453,3.7976,1472.7800,10/12/2015 4:02:34 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.3875,DKC 53-56,On,18.1200,19.9033,19.9298,203.8388,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70799.9567591555,666684.373792563,269.9953,3.7976,1473.0391,10/12/2015 4:02:35 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.0006,DKC 53-56,On,18.1200,21.4665,21.4951,219.8482,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70801.1280627071,666684.347228116,269.7353,3.8632,1473.1080,10/12/2015 4:02:36 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,9.0083,DKC 53-56,On,18.1200,18.9566,18.9818,190.8460,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70802.3073972835,666684.384368994,270.0853,3.8960,1473.2918,10/12/2015 4:02:37 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.8327,DKC 53-56,On,18.1200,19.8813,19.9077,198.4703,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70803.4748497485,666684.38221693,270.4053,3.8632,1473.4394,10/12/2015 4:02:38 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.7364,DKC 53-56,On,18.1200,18.9126,18.9377,190.4027,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70804.6757949496,666684.425921138,270.4853,3.9616,1473.5739,10/12/2015 4:02:39 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.5988,DKC 53-56,On,17.7500,19.2192,19.1582,188.6833,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70805.8281235878,666684.421396893,270.6353,3.7976,1473.7084,10/12/2015 4:02:40 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.9648,DKC 53-56,On,17.6500,18.0911,18.0118,185.2790,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70807.0204016366,666684.409204748,269.6153,3.9616,1473.7937,10/12/2015 4:02:41 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.4854,DKC 53-56,On,17.2400,14.6651,14.5285,143.9739,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70808.2284812482,666684.482893166,270.2953,3.9944,1473.9676,10/12/2015 4:02:42 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.7534,DKC 53-56,On,17.4200,17.4977,17.3724,170.3718,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70809.433425101,666684.460101767,270.3453,3.9944,1473.9545,10/12/2015 4:02:43 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.9648,DKC 53-56,On,17.7500,20.9664,20.8998,204.1460,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70810.6476081779,666684.474904737,270.4253,4.0272,1474.0234,10/12/2015 4:02:44 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.8156,DKC 53-56,On,17.7500,19.3077,19.2464,186.4639,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70811.8640334512,666684.517302027,270.1953,4.0272,1474.2104,10/12/2015 4:02:45 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.3478,DKC 53-56,On,17.7500,19.2192,19.1582,185.6096,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70813.1212115227,666684.508725237,270.0553,4.1584,1474.1874,10/12/2015 4:02:46 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.6968,DKC 53-56,On,17.2400,20.8739,20.6794,195.2288,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70814.3742059362,666684.534381323,270.9253,4.1256,1474.2498,10/12/2015 4:02:47 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5949,DKC 53-56,On,17.4700,19.2402,19.1141,181.3807,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70815.6260322445,666684.538258344,270.1153,4.1256,1474.2924,10/12/2015 4:02:48 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.2025,DKC 53-56,On,17.7500,19.8385,19.7755,187.0201,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70816.8788562596,666684.573625336,270.0053,4.1256,1474.3941,10/12/2015 4:02:49 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.0930,DKC 53-56,On,17.7500,19.3077,19.2464,182.0163,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70818.1538144413,666684.576377166,269.9353,4.1912,1474.3318,10/12/2015 4:02:50 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.8987,DKC 53-56,On,17.7500,21.9838,21.9139,204.0002,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70819.4280331671,666684.580685222,269.8753,4.1912,1474.3220,10/12/2015 4:02:51 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5421,DKC 53-56,On,17.7500,24.6820,24.6036,229.0384,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70820.7014101938,666684.588892863,269.5653,4.1912,1474.3712,10/12/2015 4:02:52 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.1024,DKC 53-56,On,17.7500,21.0991,21.0321,195.7909,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70821.9933501595,666684.610891689,269.6553,4.2568,1474.3416,10/12/2015 4:02:53 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.2950,DKC 53-56,On,17.7500,23.2002,23.1265,211.9700,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70823.3268826786,666684.630484684,269.5553,4.3880,1474.3056,10/12/2015 4:02:54 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.7100,DKC 53-56,On,17.7500,24.5493,24.4713,217.5893,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70824.6446262447,666684.606394937,269.7453,4.3552,1474.1251,10/12/2015 4:02:55 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.4232,DKC 53-56,On,17.5900,22.3146,22.2005,199.2723,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70825.9414202031,666684.634914051,269.9253,4.2896,1474.1415,10/12/2015 4:02:56 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.9384,DKC 53-56,On,17.5900,22.3589,22.2446,202.7217,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70827.2478229898,666684.626236824,269.7553,4.3224,1474.1054,10/12/2015 4:02:57 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.3533,DKC 53-56,On,17.4100,23.0296,22.8619,207.2178,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70828.554240245,666684.642119248,269.8553,4.3224,1474.0201,10/12/2015 4:02:58 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.2686,DKC 53-56,On,17.5900,23.3118,23.1926,209.7570,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70829.8660454346,666684.667763815,269.9853,4.3224,1474.0004,10/12/2015 4:02:59 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.2080,DKC 53-56,On,17.5900,22.0930,21.9801,198.7906,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70831.1928050654,666684.653135784,269.6053,4.3880,1473.9053,10/12/2015 4:03:00 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5949,DKC 53-56,On,17.5900,21.7606,21.6494,192.8724,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70832.5161100872,666684.689715626,270.4853,4.3552,1473.8954,10/12/2015 4:03:01 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.4893,DKC 53-56,On,17.5900,24.4641,24.3390,218.4673,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70833.8259292592,666684.703621027,269.8553,4.3224,1473.8692,10/12/2015 4:03:02 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.5383,DKC 53-56,On,17.5900,26.3033,26.1689,236.6745,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70835.1476221397,666684.705468507,270.0853,4.3552,1473.8036,10/12/2015 4:03:03 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.1893,DKC 53-56,On,17.5900,21.7163,21.6053,193.9293,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70836.4838222565,666684.732791166,270.0253,4.4208,1473.7248,10/12/2015 4:03:04 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5421,DKC 53-56,On,17.5900,23.7328,23.6115,208.7919,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70837.8033576835,666684.741428755,270.2753,4.3552,1473.7380,10/12/2015 4:03:05 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.7760,DKC 53-56,On,17.5900,26.4806,26.3452,236.4750,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70839.1430795255,666684.762533018,270.2153,4.4208,1473.6363,10/12/2015 4:03:06 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.9912,DKC 53-56,On,17.5900,23.3118,23.1926,205.0878,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70840.4493387268,666684.786788486,270.2753,4.3224,1473.6166,10/12/2015 4:03:07 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.0760,DKC 53-56,On,17.5900,22.9794,22.8619,206.7662,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70841.770641179,666684.813416045,270.2953,4.3552,1473.5608,10/12/2015 4:03:08 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.5592,DKC 53-56,On,17.5900,24.2646,24.1406,216.6863,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70843.0761485244,666684.831860087,270.1953,4.3224,1473.5116,10/12/2015 4:03:09 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.0572,DKC 53-56,On,17.5900,24.6413,24.5154,221.7203,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70844.3806200196,666684.84035941,270.3753,4.2896,1473.5772,10/12/2015 4:03:10 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.3308,DKC 53-56,On,17.5900,24.9737,24.8461,226.4295,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70845.6587332015,666684.885230699,270.4753,4.2240,1473.5772,10/12/2015 4:03:11 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.5328,DKC 53-56,On,17.2300,24.1926,23.9642,222.7538,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70846.9319904567,666684.862854124,269.7253,4.2240,1473.4886,10/12/2015 4:03:12 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.3875,DKC 53-56,On,17.3700,26.9956,26.7862,248.5630,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70848.2047405866,666684.860455391,269.4353,4.2240,1473.5444,10/12/2015 4:03:13 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.4194,DKC 53-56,On,17.3700,27.3734,27.1610,252.0409,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70849.4909311244,666684.859520857,269.6753,4.2568,1473.5247,10/12/2015 4:03:14 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.5592,DKC 53-56,On,17.3700,23.5740,23.3910,215.3853,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70850.7119396355,666684.885445033,269.8253,4.0272,1473.5936,10/12/2015 4:03:15 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.4535,DKC 53-56,On,17.3700,22.3519,22.1785,215.8641,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70851.9643049947,666684.900719565,269.7953,4.1256,1473.6986,10/12/2015 4:03:16 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.6214,DKC 53-56,On,17.3700,26.0180,25.8161,245.2758,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70853.2166216618,666684.96477753,270.3153,4.1256,1473.7905,10/12/2015 4:03:17 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.3875,DKC 53-56,On,17.3700,24.2850,24.0965,228.9380,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70854.4746734283,666684.97496998,270.5153,4.1584,1473.7937,10/12/2015 4:03:18 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.7837,DKC 53-56,On,17.3700,25.9069,25.7059,242.3020,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70855.7222601851,666684.984284348,270.4853,4.1256,1473.7347,10/12/2015 4:03:19 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.3665,DKC 53-56,On,17.3700,23.9072,23.7217,225.3772,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70856.9903380495,666684.990551218,270.3953,4.1912,1473.9217,10/12/2015 4:03:20 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.0270,DKC 53-56,On,17.3700,23.2629,23.0824,215.8702,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70858.2585202003,666685.002959082,270.4353,4.1912,1473.9217,10/12/2015 4:03:21 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.8233,DKC 53-56,On,17.3700,23.7295,23.5454,220.2000,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70859.5371858878,666685.031650995,270.2153,4.2240,1473.8298,10/12/2015 4:03:22 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.8063,DKC 53-56,On,17.3700,24.3072,24.1186,223.8090,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70860.7950622436,666684.999868809,270.4953,4.1584,1473.8659,10/12/2015 4:03:23 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.6307,DKC 53-56,On,17.3700,26.8401,26.6318,251.0298,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70862.0656298476,666685.067892685,270.8553,4.1912,1473.9447,10/12/2015 4:03:24 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.1365,DKC 53-56,On,17.3700,22.7741,22.5974,211.3343,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70863.337064139,666685.085801517,270.7953,4.1912,1473.8265,10/12/2015 4:03:25 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.7760,DKC 53-56,On,17.3700,22.5741,22.3990,209.4786,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70864.6268826126,666685.119397741,270.8753,4.2568,1473.8069,10/12/2015 4:03:26 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.3308,DKC 53-56,On,17.3700,26.3291,26.1248,240.5576,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70865.9139931816,666685.149620127,270.9953,4.2568,1473.8167,10/12/2015 4:03:27 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.1233,DKC 53-56,On,17.1000,22.0906,21.8478,201.8325,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70867.2289274907,666685.176639667,270.7753,4.3224,1473.7150,10/12/2015 4:03:28 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.8817,DKC 53-56,On,17.1000,22.2466,22.0021,200.1732,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70868.5051559235,666685.181421029,269.8353,4.2240,1473.7281,10/12/2015 4:03:29 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.6214,DKC 53-56,On,17.1000,22.0683,21.8258,203.1946,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70869.7968913047,666685.190699853,269.4753,4.2568,1473.6395,10/12/2015 4:03:30 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5949,DKC 53-56,On,17.1000,23.3612,23.1044,213.4415,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70871.0941745538,666685.227268736,270.2853,4.2896,1473.5083,10/12/2015 4:03:31 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.1024,DKC 53-56,On,17.1000,20.2404,20.0180,183.5142,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70872.4025808247,666685.237148862,270.3053,4.3224,1473.5280,10/12/2015 4:03:32 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.8723,DKC 53-56,On,17.1000,17.7438,17.5488,159.6572,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70873.7122645675,666685.256976383,270.3253,4.3224,1473.4066,10/12/2015 4:03:33 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.9439,DKC 53-56,On,17.1000,22.9823,22.7297,206.7921,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70875.0293709006,666685.258230124,269.9953,4.3552,1473.3082,10/12/2015 4:03:34 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.8063,DKC 53-56,On,17.1000,21.7117,21.4730,193.8880,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70876.3120497728,666685.297232243,270.5553,4.2240,1473.3344,10/12/2015 4:03:35 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5553,DKC 53-56,On,17.1000,19.9061,19.6873,183.2857,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70877.6297383225,666685.340019336,270.6053,4.3552,1473.2590,10/12/2015 4:03:36 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.5383,DKC 53-56,On,17.1000,20.8200,20.5912,185.9255,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70878.9298113337,666685.327608432,270.1553,4.2896,1473.2590,10/12/2015 4:03:37 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.6742,DKC 53-56,On,17.1000,24.5204,24.2508,222.3189,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70880.2494817793,666685.365167575,269.9753,4.3552,1473.2032,10/12/2015 4:03:38 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.5872,DKC 53-56,On,17.1000,21.7117,21.4730,193.8880,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
