X,Y,Heading,Distance,Elevatio,Time,Width,DelStatus,Relative,AirTempe,WindSpee,SoilTemp,WindDire,SkyCondi,SoilMois,FuelRate,Product0,Record01,HarvestM,YieldMas,YieldWet,DryYield,LoadNumber,LoadName,LoadDest,Operator,Machine,Implement1,Client,Farm,Field,Task,OperType,ProcYear
-96.8828010477231,43.4518722226224,89.6438,4.3054,1472.8443,10/12/2015 3:35:22 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5421,W7290 vt3,On,16.1600,20.7630,20.3046,187.5612,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8827848357231,43.4518719486224,90.8438,4.3382,1472.8509,10/12/2015 3:35:23 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.0760,W7290 vt3,On,16.0300,19.8469,19.3786,177.9299,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8827686447231,43.4518721186224,89.9538,4.3054,1472.8607,10/12/2015 3:35:24 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.0969,W7290 vt3,On,15.8000,18.9277,18.4306,170.9820,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8827522257231,43.4518721916224,89.8238,4.3710,1472.7656,10/12/2015 3:35:25 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.4893,W7290 vt3,On,15.9800,22.8861,22.3328,203.6369,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8827360527231,43.4518721396224,89.7538,4.3054,1472.6901,10/12/2015 3:35:26 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.1816,W7290 vt3,On,16.1000,20.7102,20.2384,187.0840,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8827199377231,43.4518721746224,89.7538,4.3054,1472.7689,10/12/2015 3:35:27 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.2554,W7290 vt3,On,15.6100,22.4196,21.7817,202.5256,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8827037147231,43.4518720836224,89.5938,4.3054,1472.7196,10/12/2015 3:35:28 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.0760,W7290 vt3,On,16.1000,22.6278,22.1124,204.4066,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8826875727231,43.4518719876224,90.5538,4.3054,1472.7131,10/12/2015 3:35:29 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.5515,W7290 vt3,On,16.6100,21.4364,21.0762,193.6440,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8826713947231,43.4518718896224,90.0038,4.3054,1472.6475,10/12/2015 3:35:30 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.9516,W7290 vt3,On,16.1500,22.7045,22.2005,205.0995,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8826550707231,43.4518720786224,89.7938,4.3382,1472.5884,10/12/2015 3:35:31 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.1987,W7290 vt3,On,15.2700,21.4391,20.7455,192.2041,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8826388707231,43.4518721066224,89.7438,4.3054,1472.5950,10/12/2015 3:35:32 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.4761,W7290 vt3,On,15.6800,23.2852,22.6415,210.3455,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8826228047231,43.4518720936224,89.9738,4.2726,1472.5654,10/12/2015 3:35:33 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.8327,W7290 vt3,On,15.6800,25.0764,24.3831,228.2650,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8826065557231,43.4518718986224,89.8338,4.3382,1472.5687,10/12/2015 3:35:34 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.0231,W7290 vt3,On,15.6800,22.1969,21.5833,198.9982,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8825906487231,43.4518717376224,90.1838,4.2398,1472.5753,10/12/2015 3:35:35 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.9290,W7290 vt3,On,15.6800,23.1492,22.5092,212.3523,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8825749357231,43.4518715696224,90.6738,4.1742,1472.6442,10/12/2015 3:35:36 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.4722,W7290 vt3,On,15.3700,25.6465,24.8461,238.9580,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8825587847231,43.4518716736224,90.0138,4.3054,1472.6376,10/12/2015 3:35:37 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.3440,W7290 vt3,On,15.6800,22.0836,21.4730,199.4902,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8825429147231,43.4518715396224,89.4338,4.2398,1472.6704,10/12/2015 3:35:38 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.8195,W7290 vt3,On,16.0400,21.5829,21.0762,197.9844,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8825269187231,43.4518714156224,90.1038,4.2398,1472.6934,10/12/2015 3:35:39 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.4062,W7290 vt3,On,15.5700,23.4291,22.7517,214.9202,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8825109217231,43.4518713566224,89.4038,4.2726,1472.7656,10/12/2015 3:35:40 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.8855,W7290 vt3,On,15.6800,22.8998,22.2667,208.4518,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.882495166723,43.4518712266224,89.0738,4.2070,1472.8738,10/12/2015 3:35:41 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.2686,W7290 vt3,On,15.6800,23.8294,23.1706,220.2962,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.882479312723,43.4518712256224,89.9638,4.2070,1472.9460,10/12/2015 3:35:42 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.0099,W7290 vt3,On,16.0300,22.1048,21.5833,204.3528,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8824633347231,43.4518720326224,87.9338,4.2726,1472.9263,10/12/2015 3:35:43 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.3478,W7290 vt3,On,15.5700,22.2486,21.6053,202.5240,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8824475567231,43.4518714366224,89.2938,4.2070,1472.9952,10/12/2015 3:35:44 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.1987,W7290 vt3,On,15.5800,22.5864,21.9360,208.8056,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.882431556723,43.4518714706224,89.5638,4.2398,1473.0182,10/12/2015 3:35:45 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.0402,W7290 vt3,On,15.7300,18.6262,18.1220,170.8620,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8824154537231,43.4518710786224,90.0738,4.2726,1473.0215,10/12/2015 3:35:46 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5949,W7290 vt3,On,15.6800,21.8342,21.2305,198.7515,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8823996687231,43.4518711136224,90.0538,4.2070,1473.0871,10/12/2015 3:35:47 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.1156,W7290 vt3,On,15.2700,25.9274,25.0886,239.6918,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8823840187231,43.4518713636224,90.2338,4.1414,1473.2249,10/12/2015 3:35:48 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.0572,W7290 vt3,On,15.9200,24.1007,23.5013,226.3338,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8823679197231,43.4518712646224,90.3838,4.2726,1473.2840,10/12/2015 3:35:49 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.8156,W7290 vt3,On,15.8800,23.5241,22.9281,214.1343,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8823518067231,43.4518710926224,90.1638,4.2726,1473.2708,10/12/2015 3:35:50 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5025,W7290 vt3,On,15.8800,23.0038,22.4210,209.3986,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.882335547723,43.4518708486224,90.1638,4.3382,1473.2544,10/12/2015 3:35:51 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.2911,W7290 vt3,On,15.9900,21.8442,21.3187,195.8363,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8823193347231,43.4518706786224,90.6038,4.3054,1473.2118,10/12/2015 3:35:52 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.0495,W7290 vt3,On,15.7900,19.3149,18.8054,174.4797,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8823033627231,43.4518704156224,90.7038,4.2398,1473.2610,10/12/2015 3:35:53 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.0572,W7290 vt3,On,15.5700,17.1178,16.6229,157.0250,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8822873177231,43.4518705206224,90.4538,4.2726,1473.2610,10/12/2015 3:35:54 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.9175,W7290 vt3,On,15.8800,19.5204,19.0259,177.6903,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.882271347723,43.4518704026224,90.3638,4.2398,1473.3397,10/12/2015 3:35:55 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.8591,W7290 vt3,On,16.1600,21.0786,20.6132,193.3586,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.882255190723,43.4518706116224,90.4338,4.3054,1473.3857,10/12/2015 3:35:56 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.0495,W7290 vt3,On,15.9200,20.0312,19.5330,180.9500,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.882238993723,43.4518703606224,90.0738,4.3054,1473.2971,10/12/2015 3:35:57 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.8118,W7290 vt3,On,15.9200,19.2625,18.7834,174.0061,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.882222558723,43.4518703336224,89.9338,4.3710,1473.2675,10/12/2015 3:35:58 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.3401,W7290 vt3,On,15.8800,20.9907,20.4589,186.7719,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8822062837231,43.4518700196224,89.8638,4.3382,1473.2741,10/12/2015 3:35:59 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.3891,W7290 vt3,On,16.3000,18.2752,17.9015,163.8390,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8821899377231,43.4518697406224,90.0338,4.3382,1473.2380,10/12/2015 3:36:00 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.8156,W7290 vt3,On,16.2700,19.9478,19.5330,178.8342,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8821735507231,43.4518700476224,90.1138,4.3382,1473.1987,10/12/2015 3:36:01 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.4722,W7290 vt3,On,15.9200,21.8172,21.2746,195.5941,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8821572007231,43.4518698626224,89.8938,4.3710,1473.1593,10/12/2015 3:36:02 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.8855,W7290 vt3,On,15.8800,21.4431,20.8998,190.7972,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8821408997231,43.4518697246224,90.6738,4.3382,1473.1396,10/12/2015 3:36:03 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.4986,W7290 vt3,On,16.0100,19.9420,19.4668,178.7821,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.882124648723,43.4518698246224,89.8738,4.3382,1473.1199,10/12/2015 3:36:04 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.0798,W7290 vt3,On,16.1100,17.2790,16.8874,154.9083,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8821082207231,43.4518698076224,89.7938,4.3710,1473.1002,10/12/2015 3:36:05 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.1816,W7290 vt3,On,15.9200,19.1042,18.6291,169.9862,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8820917797231,43.4518696636224,90.1238,4.3710,1473.0937,10/12/2015 3:36:06 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.2213,W7290 vt3,On,16.0600,16.9507,16.5567,150.8250,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.882075434723,43.4518695006224,90.2338,4.3382,1473.0477,10/12/2015 3:36:07 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.8024,W7290 vt3,On,15.9300,13.1566,12.8309,117.9505,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8820592017231,43.4518694586224,90.2138,4.3054,1473.0248,10/12/2015 3:36:08 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.0760,W7290 vt3,On,15.9500,13.6055,13.2718,122.9041,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8820427647231,43.4518694636224,89.4538,4.3710,1472.9624,10/12/2015 3:36:09 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.2119,W7290 vt3,On,16.0200,17.1169,16.7110,152.3033,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8820264797231,43.4518691686224,91.1438,4.3382,1472.9624,10/12/2015 3:36:10 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.7061,W7290 vt3,On,16.4800,17.7193,17.3945,158.8559,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8820102027231,43.4518692006224,90.3638,4.3382,1472.9395,10/12/2015 3:36:11 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5421,W7290 vt3,On,16.0600,17.8536,17.4386,160.0594,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8819937517231,43.4518690956224,90.0538,4.3710,1472.8804,10/12/2015 3:36:12 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.6269,W7290 vt3,On,16.0200,18.8331,18.3866,167.5739,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8819772847231,43.4518688706224,90.5138,4.4038,1472.8050,10/12/2015 3:36:13 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.0270,W7290 vt3,On,16.0200,21.0235,20.5250,185.6705,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8819607877231,43.4518686996224,90.5438,4.3710,1472.7623,10/12/2015 3:36:14 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.4062,W7290 vt3,On,16.4100,21.4653,21.0541,190.9950,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8819445207231,43.4518690106224,90.4338,4.3382,1472.7787,10/12/2015 3:36:15 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.4139,W7290 vt3,On,16.0200,19.3299,18.8716,173.2948,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881928093723,43.4518687156224,91.2838,4.3710,1472.6508,10/12/2015 3:36:16 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.6439,W7290 vt3,On,15.7700,24.1437,23.5013,214.8268,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881911869723,43.4518685926224,89.4838,4.3054,1472.6081,10/12/2015 3:36:17 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.1591,W7290 vt3,On,15.7900,22.2133,21.6273,200.6618,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881895331723,43.4518684436224,90.1538,4.4038,1472.5622,10/12/2015 3:36:18 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.9609,W7290 vt3,On,16.0600,19.7269,19.2684,174.2199,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881879012723,43.4518686306224,90.1938,4.3382,1472.4966,10/12/2015 3:36:19 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.7590,W7290 vt3,On,16.0200,21.5203,21.0101,192.9321,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881862812723,43.4518682116224,90.1538,4.3054,1472.4539,10/12/2015 3:36:20 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.6610,W7290 vt3,On,16.0200,24.9075,24.3170,225.0005,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881846610723,43.4518684036224,90.3738,4.3382,1472.3522,10/12/2015 3:36:21 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.2345,W7290 vt3,On,16.0200,23.8236,23.2588,213.5817,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881830222723,43.4518683106224,90.5438,4.3710,1472.2899,10/12/2015 3:36:22 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.7931,W7290 vt3,On,15.7700,24.2116,23.5674,215.4313,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881813866723,43.4518683986224,90.1838,4.3710,1472.2964,10/12/2015 3:36:23 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.4986,W7290 vt3,On,15.5000,23.8121,23.1044,211.8763,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881797764723,43.4518686666224,89.0438,4.2726,1472.3194,10/12/2015 3:36:24 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.0231,W7290 vt3,On,15.6800,24.5549,23.8761,223.5181,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881781556723,43.4518685576224,89.6738,4.3054,1472.3194,10/12/2015 3:36:25 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.8063,W7290 vt3,On,15.7700,22.6942,22.0903,205.0060,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881765218723,43.4518680766224,89.8838,4.3382,1472.2406,10/12/2015 3:36:26 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.8817,W7290 vt3,On,15.4600,20.3453,19.7314,182.3984,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881748803723,43.4518678956224,90.1838,4.3710,1472.1980,10/12/2015 3:36:27 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5685,W7290 vt3,On,15.7700,23.6228,22.9942,210.1917,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881732450723,43.4518681176224,90.2938,4.3382,1472.1980,10/12/2015 3:36:28 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.1062,W7290 vt3,On,16.1300,24.3562,23.8099,218.3565,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881716258723,43.4518678006224,90.3638,4.3054,1472.1717,10/12/2015 3:36:29 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.7854,W7290 vt3,On,16.0000,22.5644,22.0242,203.8341,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881700136723,43.4518679026224,90.2438,4.3054,1472.1422,10/12/2015 3:36:30 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.6742,W7290 vt3,On,15.4600,24.4826,23.7438,221.1618,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881684088723,43.4518678936224,90.3238,4.2726,1472.1586,10/12/2015 3:36:31 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.7590,W7290 vt3,On,15.9200,25.3442,24.7138,230.7023,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881668000723,43.4518678806224,90.1838,4.2726,1472.1488,10/12/2015 3:36:32 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.2383,W7290 vt3,On,15.7700,24.0304,23.3910,218.7438,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881651808723,43.4518678056224,90.2638,4.3054,1472.1882,10/12/2015 3:36:33 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5685,W7290 vt3,On,15.5400,22.7788,22.1124,205.7710,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881635562723,43.4518676836224,90.6538,4.3054,1472.1586,10/12/2015 3:36:34 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.6307,W7290 vt3,On,15.7700,21.9920,21.4069,198.6635,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881619550723,43.4518676656224,90.4838,4.2726,1472.1750,10/12/2015 3:36:35 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.6742,W7290 vt3,On,15.7700,23.6454,23.0163,215.2390,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881603283723,43.4518675796224,90.3938,4.3054,1472.1422,10/12/2015 3:36:36 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.7496,W7290 vt3,On,15.7700,20.8822,20.3266,188.6383,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.881587405723,43.4518672156224,90.4438,4.2398,1472.1455,10/12/2015 3:36:37 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.9609,W7290 vt3,On,15.7700,21.5617,20.9880,197.7900,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
